合约编号,买一价,买一量,卖一价,卖一量,开盘价,最高价,最低价,最新价,持仓量,成交量,涨停价,跌停价,昨结算价,今日平均价,行情更新时间,更新毫秒数
IF1509,2995.2,12,2995.8,1,3050,3050,2993,2995.8,95225,43515,3448.4,2821.6,3135,3010.61289210617,09:16:41,0
IF1509,2995,3,2995.4,1,3050,3050,2993,2995.4,95226,43684,3448.4,2821.6,3135,3010.55421206849,09:16:41,500
IF1509,2994.2,30,2994.8,4,3050,3050,2993,2994.6,95310,43874,3448.4,2821.6,3135,3010.49116561061,09:16:42,0
IF1509,2994.4,1,2995.2,2,3050,3050,2993,2994.4,95338,43990,3448.4,2821.6,3135,3010.44976585588,09:16:42,500
IF1509,2993.8,1,2994.2,1,3050,3050,2993,2993.8,95364,44069,3448.4,2821.6,3135,3010.42143456852,09:16:43,0
IF1509,2991.2,22,2993.4,4,3050,3050,2991.2,2993.2,95355,44145,3448.4,2821.6,3135,3010.39066711972,09:16:43,500
IF1509,2992.2,2,2992.8,2,3050,3050,2991.2,2992.6,95368,44363,3448.4,2821.6,3135,3010.30479002773,09:16:44,0
IF1509,2993,35,2993.8,58,3050,3050,2991.2,2993,95389,44491,3448.4,2821.6,3135,3010.25461778787,09:16:44,500
IF1509,2993,67,2993.2,1,3050,3050,2991.2,2993,95418,44651,3448.4,2821.6,3135,3010.1940471658,09:16:45,0
IF1509,2993.6,2,2994.4,21,3050,3050,2991.2,2993.8,95446,44804,3448.4,2821.6,3135,3010.13806356575,09:16:45,500
IF1509,2994,1,2994.2,6,3050,3050,2991.2,2994.2,95525,45017,3448.4,2821.6,3135,3010.06281626941,09:16:46,0
IF1509,2995,3,2995.2,23,3050,3050,2991.2,2995.2,95542,45085,3448.4,2821.6,3135,3010.03937895087,09:16:46,500
IF1509,2995.2,1,2996.2,2,3050,3050,2991.2,2995.2,95553,45193,3448.4,2821.6,3135,3010.00385457925,09:16:47,0
IF1509,2995.4,11,2996,2,3050,3050,2991.2,2995.6,95552,45293,3448.4,2821.6,3135,3009.97299803502,09:16:47,500
IF1509,2995.8,32,2996,2,3050,3050,2991.2,2995.8,95550,45378,3448.4,2821.6,3135,3009.94640133986,09:16:48,0
IF1509,2996,3,2996.8,2,3050,3050,2991.2,2996,95687,45576,3448.4,2821.6,3135,3009.88461909777,09:16:48,500
IF1509,2996.4,1,2997.2,4,3050,3050,2991.2,2996.4,95701,45630,3448.4,2821.6,3135,3009.86877054569,09:16:49,0
IF1509,2997,4,2998.6,4,3050,3050,2991.2,2998.2,95721,45703,3448.4,2821.6,3135,3009.84937531453,09:16:49,500
IF1509,2997.4,16,2998,8,3050,3050,2991.2,2998,95735,45752,3448.4,2821.6,3135,3009.83646179402,09:16:50,0
IF1509,2998.4,14,2999,3,3050,3050,2991.2,2998.4,95720,45805,3448.4,2821.6,3135,3009.82272677655,09:16:50,500
IF1509,2998.6,18,2999.2,8,3050,3050,2991.2,2998.6,95722,45864,3448.4,2821.6,3135,3009.80842926914,09:16:51,0
IF1509,2999.2,6,2999.4,6,3050,3050,2991.2,2999.2,95735,45949,3448.4,2821.6,3135,3009.78811290779,09:16:51,500
IF1509,2999.4,9,2999.6,62,3050,3050,2991.2,2999.4,95779,46047,3448.4,2821.6,3135,3009.76565682889,09:16:52,0
IF1509,2999.4,1,2999.6,17,3050,3050,2991.2,2999.6,95819,46146,3448.4,2821.6,3135,3009.74362241581,09:16:52,500
IF1509,2999.6,5,2999.8,7,3050,3050,2991.2,2999.6,95816,46250,3448.4,2821.6,3135,3009.7200345946,09:16:53,0
IF1509,2999.8,9,3000,42,3050,3050,2991.2,2999.8,95816,46287,3448.4,2821.6,3135,3009.71200553071,09:16:53,500
IF1509,2998.8,12,2999.8,2,3050,3050,2991.2,2998.8,95805,46356,3448.4,2821.6,3135,3009.69693243593,09:16:54,0
IF1509,2999.8,55,3000,31,3050,3050,2991.2,2999.8,95841,46427,3448.4,2821.6,3135,3009.68132767571,09:16:54,500
IF1509,3000,1,3000.6,4,3050,3050,2991.2,2999.8,95886,46503,3448.4,2821.6,3135,3009.66546674408,09:16:55,0
IF1509,3000.6,1,3001.2,4,3050,3050,2991.2,3000.6,95898,46572,3448.4,2821.6,3135,3009.6521772739,09:16:55,500
IF1509,2999.8,34,3000,1,3050,3050,2991.2,2999.8,95959,46708,3448.4,2821.6,3135,3009.62653935086,09:16:56,0
IF1509,3001,5,3002,3,3050,3050,2991.2,3002,95976,46748,3448.4,2821.6,3135,3009.6190211346,09:16:56,500
IF1509,3000,1,3000.6,1,3050,3050,2991.2,2999.8,95994,46867,3448.4,2821.6,3135,3009.59562165276,09:16:57,0
IF1509,2999,3,3000,10,3050,3050,2991.2,3000,95970,46961,3448.4,2821.6,3135,3009.5758139733,09:16:57,500
IF1509,2998.8,19,2999,2,3050,3050,2991.2,2999.2,95964,47042,3448.4,2821.6,3135,3009.55786318609,09:16:58,0
IF1509,2999,7,2999.8,1,3050,3050,2991.2,2999,95954,47129,3448.4,2821.6,3135,3009.53878928049,09:16:58,500
IF1509,2999.2,3,3000.2,3,3050,3050,2991.2,3000,95937,47219,3448.4,2821.6,3135,3009.51994747877,09:16:59,0
IF1509,3000.2,3,3001,9,3050,3050,2991.2,3000,95986,47329,3448.4,2821.6,3135,3009.49655813561,09:16:59,500
IF1509,3000.4,2,3000.8,1,3050,3050,2991.2,3000.8,96004,47439,3448.4,2821.6,3135,3009.47605978204,09:17:00,0
IF1509,3001.2,6,3002,1,3050,3050,2991.2,3002,96023,47508,3448.4,2821.6,3135,3009.46464595437,09:17:00,500
IF1509,3002,11,3003,3,3050,3050,2991.2,3002,96037,47615,3448.4,2821.6,3135,3009.44801008086,09:17:01,0
IF1509,3002.6,6,3003,2,3050,3050,2991.2,3003,96042,47673,3448.4,2821.6,3135,3009.44030793112,09:17:01,500
IF1509,3003,3,3004.8,25,3050,3050,2991.2,3003,96023,47772,3448.4,2821.6,3135,3009.42742192079,09:17:02,0
IF1509,3003.2,3,3003.6,1,3050,3050,2991.2,3003.2,96023,47877,3448.4,2821.6,3135,3009.41453307434,09:17:02,500
IF1509,3002,50,3003,25,3050,3050,2991.2,3002.8,96018,47912,3448.4,2821.6,3135,3009.40964267824,09:17:03,0
IF1509,3001,9,3001.4,14,3050,3050,2991.2,3001.4,96006,48024,3448.4,2821.6,3135,3009.39221639181,09:17:03,500
IF1509,3001,1,3002.4,2,3050,3050,2991.2,3002.4,96066,48268,3448.4,2821.6,3135,3009.34698765228,09:17:04,0
IF1509,2999.2,9,3001.4,5,3050,3050,2991.2,3001.4,96072,48358,3448.4,2821.6,3135,3009.3311716779,09:17:04,500
IF1509,3000.2,1,3000.8,5,3050,3050,2991.2,3000.8,96057,48424,3448.4,2821.6,3135,3009.31894515117,09:17:05,0
IF1509,3000.8,1,3001,1,3050,3050,2991.2,3000.8,96091,48503,3448.4,2821.6,3135,3009.30502855494,09:17:05,500
IF1509,2999.4,2,3002,3,3050,3050,2991.2,3001,96117,48590,3448.4,2821.6,3135,3009.29009672772,09:17:06,0
IF1509,3000.6,1,3001.2,1,3050,3050,2991.2,3001.2,96102,48701,3448.4,2821.6,3135,3009.2715426788,09:17:06,500
IF1509,3001.2,4,3002,18,3050,3050,2991.2,3001.4,96117,48732,3448.4,2821.6,3135,3009.26674874826,09:17:07,0
IF1509,3001.4,2,3002,7,3050,3050,2991.2,3001.6,96158,48809,3448.4,2821.6,3135,3009.25393267635,09:17:07,500
IF1509,3000.6,1,3000.8,11,3050,3050,2991.2,3000.8,96195,48865,3448.4,2821.6,3135,3009.24422797503,09:17:08,0
IF1509,3001.2,1,3002.4,5,3050,3050,2991.2,3001.4,96219,48932,3448.4,2821.6,3135,3009.23305403417,09:17:08,500
IF1509,3002.4,8,3002.8,1,3050,3050,2991.2,3002.6,96215,48981,3448.4,2821.6,3135,3009.22582225761,09:17:09,0
IF1509,3002.8,3,3003,11,3050,3050,2991.2,3002.8,96193,49104,3448.4,2821.6,3135,3009.20973851418,09:17:09,500
IF1509,3003.8,2,3004,7,3050,3050,2991.2,3003.2,96201,49190,3448.4,2821.6,3135,3009.19888188656,09:17:10,0
IF1509,3004,4,3004.8,14,3050,3050,2991.2,3004,96205,49241,3448.4,2821.6,3135,3009.19370037164,09:17:10,500
IF1509,3005.2,1,3008.6,1,3050,3050,2991.2,3008.8,96243,49365,3448.4,2821.6,3135,3009.18476248354,09:17:11,0
IF1509,3008.6,28,3008.8,2,3050,3050,2991.2,3008.6,96192,49503,3448.4,2821.6,3135,3009.18433630285,09:17:11,500
IF1509,3009.2,2,3009.8,6,3050,3050,2991.2,3008.8,96186,49608,3448.4,2821.6,3135,3009.18441783583,09:17:12,0
IF1509,3009.8,27,3010.8,4,3050,3050,2991.2,3009.8,96166,49727,3448.4,2821.6,3135,3009.1862086995,09:17:12,500
IF1509,3010.8,13,3011.6,16,3050,3050,2991.2,3010.8,96156,49782,3448.4,2821.6,3135,3009.18812823912,09:17:13,0
IF1509,3010.8,11,3011.4,4,3050,3050,2991.2,3011.4,96129,49933,3448.4,2821.6,3135,3009.19322692408,09:17:13,500
IF1509,3008.8,43,3009.6,8,3050,3050,2991.2,3008.8,96108,50127,3448.4,2821.6,3135,3009.19594629641,09:17:14,0
IF1509,3004.8,18,3007.4,3,3050,3050,2991.2,3004.8,96080,50354,3448.4,2821.6,3135,3009.19181792906,09:17:14,500
IF1509,3003.4,1,3005.2,2,3050,3050,2991.2,3004.8,96094,50518,3448.4,2821.6,3135,3009.17921928818,09:17:15,0
IF1509,3005.4,4,3006.8,2,3050,3050,2991.2,3005.4,96125,50620,3448.4,2821.6,3135,3009.17177400237,09:17:15,500
IF1509,3008.8,26,3010.2,1,3050,3050,2991.2,3008.8,96093,50758,3448.4,2821.6,3135,3009.16959297057,09:17:16,0
IF1509,3007.6,6,3008.2,2,3050,3050,2991.2,3007.6,96134,50925,3448.4,2821.6,3135,3009.1732862052,09:17:16,500
IF1509,3010.2,4,3010.6,9,3050,3050,2991.2,3010.2,96137,50967,3448.4,2821.6,3135,3009.1735397414,09:17:17,0
IF1509,3009,3,3010.4,1,3050,3050,2991.2,3010.4,96146,51095,3448.4,2821.6,3135,3009.1747959683,09:17:17,500
IF1509,3009.8,1,3010.2,13,3050,3050,2991.2,3010.2,96146,51201,3448.4,2821.6,3135,3009.17565281928,09:17:18,0
IF1509,3008.8,4,3010,7,3050,3050,2991.2,3008.8,96193,51323,3448.4,2821.6,3135,3009.17722658457,09:17:18,500
IF1509,3008.2,6,3008.6,1,3050,3050,2991.2,3009,96218,51392,3448.4,2821.6,3135,3009.17663060399,09:17:19,0
IF1509,3008.6,1,3009.4,4,3050,3050,2991.2,3008.6,96270,51517,3448.4,2821.6,3135,3009.17471126036,09:17:19,500
IF1509,3008.6,33,3008.8,2,3050,3050,2991.2,3008.6,96269,51572,3448.4,2821.6,3135,3009.17457922904,09:17:20,0
IF1509,3009.4,2,3010.2,17,3050,3050,2991.2,3008.8,96307,51661,3448.4,2821.6,3135,3009.17544375835,09:17:20,500
IF1509,3010.2,2,3010.6,8,3050,3050,2991.2,3009.8,96303,51807,3448.4,2821.6,3135,3009.1777365993,09:17:21,0
IF1509,3010.6,6,3011.2,1,3050,3050,2991.2,3011.2,96314,51876,3448.4,2821.6,3135,3009.17973629424,09:17:21,500
IF1509,3010.8,2,3011.4,2,3050,3050,2991.2,3010.6,96310,51958,3448.4,2821.6,3135,3009.18243196428,09:17:22,0
IF1509,3011.6,2,3012,13,3050,3050,2991.2,3011.4,96316,52019,3448.4,2821.6,3135,3009.18473634634,09:17:22,500
IF1509,3010.6,3,3011.2,1,3050,3050,2991.2,3010.8,96334,52129,3448.4,2821.6,3135,3009.18889677531,09:17:23,0
IF1509,3011.2,48,3011.8,2,3050,3050,2991.2,3011.2,96323,52187,3448.4,2821.6,3135,3009.19093260774,09:17:23,500
IF1509,3011.4,9,3012.8,47,3050,3050,2991.2,3012,96329,52294,3448.4,2821.6,3135,3009.19631697709,09:17:24,0
IF1509,3011.8,12,3012.2,4,3050,3050,2991.2,3012.2,96338,52364,3448.4,2821.6,3135,3009.20018333206,09:17:24,500
IF1509,3011.8,1,3012.6,2,3050,3050,2991.2,3011.8,96334,52439,3448.4,2821.6,3135,3009.20439367646,09:17:25,0
IF1509,3011.4,10,3011.8,4,3050,3050,2991.2,3011.8,96327,52523,3448.4,2821.6,3135,3009.20899415494,09:17:25,500
IF1509,3011.2,24,3012.8,31,3050,3050,2991.2,3011.2,96329,52650,3448.4,2821.6,3135,3009.21491358025,09:17:26,0
IF1509,3011.8,14,3012,1,3050,3050,2991.2,3012.2,96336,52719,3448.4,2821.6,3135,3009.21853601169,09:17:26,500
IF1509,3012,29,3012.8,13,3050,3050,2991.2,3012.6,96348,52780,3448.4,2821.6,3135,3009.22215611974,09:17:27,0
IF1509,3012.6,2,3012.8,2,3050,3050,2991.2,3012.6,96356,52899,3448.4,2821.6,3135,3009.22930868258,09:17:27,500
IF1509,3011.6,2,3012.6,15,3050,3050,2991.2,3012.6,96353,53010,3448.4,2821.6,3135,3009.23581211092,09:17:28,0
IF1509,3012.8,6,3013,20,3050,3050,2991.2,3012.8,96336,53091,3448.4,2821.6,3135,3009.2405643141,09:17:28,500
IF1509,3012,1,3012.4,2,3050,3050,2991.2,3012.4,96362,53177,3448.4,2821.6,3135,3009.24580927845,09:17:29,0
IF1509,3012.6,17,3013.4,5,3050,3050,2991.2,3012.6,96309,53326,3448.4,2821.6,3135,3009.25339234145,09:17:29,500
IF1509,3012.8,2,3013.6,8,3050,3050,2991.2,3013.4,96298,53404,3448.4,2821.6,3135,3009.25923900832,09:17:30,0
IF1509,3014,1,3014.2,2,3050,3050,2991.2,3014,96273,53524,3448.4,2821.6,3135,3009.26946790225,09:17:30,500
IF1509,3014.4,3,3015.6,21,3050,3050,2991.2,3014.4,96268,53628,3448.4,2821.6,3135,3009.28012605356,09:17:31,0
IF1509,3014.8,5,3015,9,3050,3050,2991.2,3015,96262,53692,3448.4,2821.6,3135,3009.28741339492,09:17:31,500
IF1509,3014.2,33,3015.2,2,3050,3050,2991.2,3014.8,96272,53765,3448.4,2821.6,3135,3009.29517343997,09:17:32,0
IF1509,3015.2,5,3016,22,3050,3050,2991.2,3015.2,96278,53860,3448.4,2821.6,3135,3009.30578536948,09:17:32,500
IF1509,3014.2,34,3014.8,3,3050,3050,2991.2,3014.8,96259,53962,3448.4,2821.6,3135,3009.31740854676,09:17:33,0
IF1509,3015.6,2,3016.2,4,3050,3050,2991.2,3015.6,96269,54032,3448.4,2821.6,3135,3009.32524429968,09:17:33,500
IF1509,3016.2,4,3016.8,2,3050,3050,2991.2,3016.6,96228,54145,3448.4,2821.6,3135,3009.33968418137,09:17:34,0
IF1509,3015,1,3016.2,2,3050,3050,2991.2,3015,96161,54303,3448.4,2821.6,3135,3009.3599027678,09:17:34,500
IF1509,3016.8,14,3017.6,1,3050,3050,2991.2,3016.8,96129,54415,3448.4,2821.6,3135,3009.37332353212,09:17:35,0
IF1509,3016.8,2,3017.8,5,3050,3050,2991.2,3017.2,96104,54489,3448.4,2821.6,3135,3009.38393804254,09:17:35,500
IF1509,3016.2,29,3016.8,3,3050,3050,2991.2,3016.2,96080,54598,3448.4,2821.6,3135,3009.40016850434,09:17:36,0
IF1509,3017.8,10,3018.2,1,3050,3050,2991.2,3017.8,96072,54704,3448.4,2821.6,3135,3009.41354197134,09:17:36,500
IF1509,3016.2,1,3017,9,3050,3050,2991.2,3016.8,96072,54827,3448.4,2821.6,3135,3009.43111240812,09:17:37,0
IF1509,3014.8,33,3016.2,8,3050,3050,2991.2,3014.8,96078,54927,3448.4,2821.6,3135,3009.4426238462,09:17:37,500
IF1509,3016.2,3,3016.8,1,3050,3050,2991.2,3016.2,96076,55033,3448.4,2821.6,3135,3009.45543582941,09:17:38,0
IF1509,3015.8,12,3016.2,11,3050,3050,2991.2,3016.2,96049,55142,3448.4,2821.6,3135,3009.46958398317,09:17:38,500
IF1509,3015.2,1,3015.4,2,3050,3050,2991.2,3015.6,96057,55217,3448.4,2821.6,3135,3009.47841787855,09:17:39,0
IF1509,3014.8,18,3015.4,4,3050,3050,2991.2,3015,96056,55316,3448.4,2821.6,3135,3009.48917492227,09:17:39,500
IF1509,3014.8,7,3015.2,3,3050,3050,2991.2,3015,96053,55380,3448.4,2821.6,3135,3009.49570964247,09:17:40,0
IF1509,3014.2,35,3014.8,2,3050,3050,2991.2,3014.8,96048,55435,3448.4,2821.6,3135,3009.50094705511,09:17:40,500
IF1509,3013.6,14,3014.2,108,3050,3050,2991.2,3014.2,96075,55508,3448.4,2821.6,3135,3009.5070656482,09:17:41,0
IF1509,3012.6,21,3013.2,4,3050,3050,2991.2,3013,96077,55562,3448.4,2821.6,3135,3009.51051797992,09:17:41,500
IF1509,3012.4,20,3012.6,24,3050,3050,2991.2,3012.4,96095,55646,3448.4,2821.6,3135,3009.51526075549,09:17:42,0
IF1509,3012.6,5,3013.6,24,3050,3050,2991.2,3012.6,96139,55838,3448.4,2821.6,3135,3009.52576023497,09:17:42,500
IF1509,3013.4,2,3014.2,107,3050,3050,2991.2,3014.2,96151,55920,3448.4,2821.6,3135,3009.53151645208,09:17:43,0
IF1509,3013.8,1,3014.2,23,3050,3050,2991.2,3013.6,96095,56084,3448.4,2821.6,3135,3009.54456529492,09:17:43,500
IF1509,3014.6,1,3015,3,3050,3050,2991.2,3014.8,96098,56209,3448.4,2821.6,3135,3009.55605685922,09:17:44,0
IF1509,3015.2,2,3015.4,2,3050,3050,2991.2,3015.4,96090,56325,3448.4,2821.6,3135,3009.56750643586,09:17:44,500
IF1509,3015.4,48,3016,4,3050,3050,2991.2,3015.8,96100,56384,3448.4,2821.6,3135,3009.57392877412,09:17:45,0
IF1509,3015.6,5,3016,7,3050,3050,2991.2,3016.2,96102,56424,3448.4,2821.6,3135,3009.57845597618,09:17:45,500
IF1509,3016,13,3016.2,17,3050,3050,2991.2,3016,96104,56472,3448.4,2821.6,3135,3009.58387165321,09:17:46,0
IF1509,3015.4,109,3016,13,3050,3050,2991.2,3016,96109,56530,3448.4,2821.6,3135,3009.59022465947,09:17:46,500
IF1509,3015.4,62,3016,3,3050,3050,2991.2,3016,96084,56649,3448.4,2821.6,3135,3009.60276086074,09:17:47,0
IF1509,3015.4,1,3016.2,1,3050,3050,2991.2,3015.4,96046,56749,3448.4,2821.6,3135,3009.61341345222,09:17:47,500
IF1509,3016.2,1,3016.8,7,3050,3050,2991.2,3016.2,96050,56808,3448.4,2821.6,3135,3009.61985987889,09:17:48,0
IF1509,3015.2,2,3016,9,3050,3050,2991.2,3015.4,96056,56844,3448.4,2821.6,3135,3009.6238723524,09:17:48,500
IF1509,3016,1,3016.2,1,3050,3050,2991.2,3016,96051,56896,3448.4,2821.6,3135,3009.62943967942,09:17:49,0
IF1509,3014.8,3,3015.2,2,3050,3050,2991.2,3015.2,96045,56946,3448.4,2821.6,3135,3009.63484002388,09:17:49,500
IF1509,3015.2,3,3015.6,3,3050,3050,2991.2,3015,96042,56996,3448.4,2821.6,3135,3009.63967295951,09:17:50,0
IF1509,3015,15,3015.2,5,3050,3050,2991.2,3015.2,96040,57018,3448.4,2821.6,3135,3009.64182889614,09:17:50,500
IF1509,3015,39,3015.2,9,3050,3050,2991.2,3015,96056,57070,3448.4,2821.6,3135,3009.64701244086,09:17:51,0
IF1509,3015,37,3015.8,4,3050,3050,2991.2,3015,96057,57129,3448.4,2821.6,3135,3009.65285581754,09:17:51,500
IF1509,3015,31,3015.2,4,3050,3050,2991.2,3015,96063,57157,3448.4,2821.6,3135,3009.65563623003,09:17:52,0
IF1509,3015,26,3015.2,1,3050,3050,2991.2,3015.2,96063,57215,3448.4,2821.6,3135,3009.66116228262,09:17:52,500
IF1509,3015.2,5,3015.8,1,3050,3050,2991.2,3015.2,96085,57254,3448.4,2821.6,3135,3009.66491074859,09:17:53,0
IF1509,3015.6,1,3016,3,3050,3050,2991.2,3015.8,96079,57285,3448.4,2821.6,3135,3009.66809461465,09:17:53,500
IF1509,3015.2,8,3016.2,15,3050,3050,2991.2,3016.2,96084,57306,3448.4,2821.6,3135,3009.67030328412,09:17:54,0
IF1509,3015,12,3015.2,18,3050,3050,2991.2,3015,96083,57370,3448.4,2821.6,3135,3009.67662541398,09:17:54,500
IF1509,3014.2,9,3014.8,2,3050,3050,2991.2,3015,96099,57438,3448.4,2821.6,3135,3009.68296946273,09:17:55,0
IF1509,3014.8,3,3015,8,3050,3050,2991.2,3014.8,96111,57501,3448.4,2821.6,3135,3009.68820368342,09:17:55,500
IF1509,3013.6,8,3013.8,1,3050,3050,2991.2,3014.4,96115,57527,3448.4,2821.6,3135,3009.69032280494,09:17:56,0
IF1509,3012.6,5,3013.6,48,3050,3050,2991.2,3012.8,96120,57568,3448.4,2821.6,3135,3009.69301347971,09:17:56,500
IF1509,3012.2,5,3012.6,2,3050,3050,2991.2,3012.6,96108,57610,3448.4,2821.6,3135,3009.69509807325,09:17:57,0
IF1509,3011.8,2,3012.6,1,3050,3050,2991.2,3012.2,96104,57643,3448.4,2821.6,3135,3009.69651475461,09:17:57,500
IF1509,3011.2,16,3011.6,1,3050,3050,2991.2,3011.6,96125,57730,3448.4,2821.6,3135,3009.70113285987,09:17:58,0
IF1509,3011.6,3,3011.8,15,3050,3050,2991.2,3011.6,96118,57764,3448.4,2821.6,3135,3009.7022955474,09:17:58,500
IF1509,3011.8,6,3013.4,1,3050,3050,2991.2,3011.8,96141,57861,3448.4,2821.6,3135,3009.70605762085,09:17:59,0
IF1509,3012,14,3012.2,4,3050,3050,2991.2,3012.2,96149,57927,3448.4,2821.6,3135,3009.70903033128,09:17:59,500
IF1509,3012,8,3012.6,1,3050,3050,2991.2,3012,96154,57973,3448.4,2821.6,3135,3009.71116554258,09:18:00,0
IF1509,3012.8,1,3014,1,3050,3050,2991.2,3013,96164,58029,3448.4,2821.6,3135,3009.71493563563,09:18:00,500
IF1509,3013,3,3013.4,2,3050,3050,2991.2,3013,96183,58093,3448.4,2821.6,3135,3009.7190745873,09:18:01,0
IF1509,3014.2,3,3014.6,3,3050,3050,2991.2,3013.6,96187,58157,3448.4,2821.6,3135,3009.7232972815,09:18:01,500
IF1509,3013.6,3,3014,2,3050,3050,2991.2,3014,96200,58192,3448.4,2821.6,3135,3009.72592108881,09:18:02,0
IF1509,3014,16,3014.2,4,3050,3050,2991.2,3013.6,96233,58252,3448.4,2821.6,3135,3009.72982558539,09:18:02,500
IF1509,3012.6,5,3014.2,1,3050,3050,2991.2,3012.6,96272,58330,3448.4,2821.6,3135,3009.73566603806,09:18:03,0
IF1509,3012.4,2,3012.6,1,3050,3050,2991.2,3012.6,96277,58362,3448.4,2821.6,3135,3009.73758267366,09:18:03,500
IF1509,3010.2,8,3011.4,1,3050,3050,2991.2,3011.4,96304,58442,3448.4,2821.6,3135,3009.74010814141,09:18:04,0
IF1509,3010.4,1,3011,7,3050,3050,2991.2,3010.2,96316,58483,3448.4,2821.6,3135,3009.7408853855,09:18:04,500
IF1509,3011,6,3011.8,2,3050,3050,2991.2,3010.4,96320,58571,3448.4,2821.6,3135,3009.74223079681,09:18:05,0
IF1509,3011.2,3,3012.4,28,3050,3050,2991.2,3011.6,96296,58685,3448.4,2821.6,3135,3009.74623498339,09:18:05,500
IF1509,3011.8,3,3012,3,3050,3050,2991.2,3011.6,96310,58723,3448.4,2821.6,3135,3009.7474890588,09:18:06,0
IF1509,3011.6,1,3011.8,2,3050,3050,2991.2,3011.8,96336,58774,3448.4,2821.6,3135,3009.74909653929,09:18:06,500
IF1509,3010.6,3,3011.6,44,3050,3050,2991.2,3011.6,96345,58812,3448.4,2821.6,3135,3009.75015643066,09:18:07,0
IF1509,3009,13,3010,2,3050,3050,2991.2,3010,96358,58844,3448.4,2821.6,3135,3009.75057100129,09:18:07,500
IF1509,3008.2,3,3008.4,1,3050,3050,2991.2,3008.2,96358,58895,3448.4,2821.6,3135,3009.75000254691,09:18:08,0
IF1509,3006.8,27,3007.6,12,3050,3050,2991.2,3007.6,96381,58979,3448.4,2821.6,3135,3009.74741179064,09:18:08,500
IF1509,3007,3,3008,2,3050,3050,2991.2,3007.2,96372,59050,3448.4,2821.6,3135,3009.74455546147,09:18:09,0
IF1509,3008,2,3009,7,3050,3050,2991.2,3008,96410,59177,3448.4,2821.6,3135,3009.74140290992,09:18:09,500
IF1509,3008,3,3008.2,7,3050,3050,2991.2,3008,96408,59283,3448.4,2821.6,3135,3009.73929794376,09:18:10,0
IF1509,3008.4,6,3009.4,4,3050,3050,2991.2,3008.4,96407,59366,3448.4,2821.6,3135,3009.73796112253,09:18:10,500
IF1509,3008.2,12,3008.4,3,3050,3050,2991.2,3008.4,96417,59456,3448.4,2821.6,3135,3009.73648075888,09:18:11,0
IF1509,3008,8,3008.2,8,3050,3050,2991.2,3008.2,96432,59521,3448.4,2821.6,3135,3009.73492044825,09:18:11,500
IF1509,3007.8,20,3008.2,1,3050,3050,2991.2,3007.8,96448,59571,3448.4,2821.6,3135,3009.7335146296,09:18:12,0
IF1509,3007.6,4,3007.8,1,3050,3050,2991.2,3007.8,96451,59596,3448.4,2821.6,3135,3009.73277401168,09:18:12,500
IF1509,3007,1,3007.6,3,3050,3050,2991.2,3007.8,96448,59641,3448.4,2821.6,3135,3009.73102396003,09:18:13,0
IF1509,3006.8,10,3007.2,3,3050,3050,2991.2,3007.2,96467,59680,3448.4,2821.6,3135,3009.72922587131,09:18:13,500
IF1509,3007,2,3007.4,1,3050,3050,2991.2,3007,96478,59726,3448.4,2821.6,3135,3009.72708368215,09:18:14,0
IF1509,3006.4,4,3006.8,8,3050,3050,2991.2,3007.4,96486,59762,3448.4,2821.6,3135,3009.72549111476,09:18:14,500
IF1509,3006.8,9,3007.8,41,3050,3050,2991.2,3006.8,96499,59820,3448.4,2821.6,3135,3009.72267469074,09:18:15,0
IF1509,3006.6,1,3006.8,18,3050,3050,2991.2,3006.8,96505,59855,3448.4,2821.6,3135,3009.72106925069,09:18:15,500
IF1509,3006,4,3006.6,23,3050,3050,2991.2,3006.6,96482,59909,3448.4,2821.6,3135,3009.71816922332,09:18:16,0
IF1509,3005.6,2,3006,1,3050,3050,2991.2,3006.6,96472,59957,3448.4,2821.6,3135,3009.71543606251,09:18:16,500
IF1509,3006.2,2,3006.6,5,3050,3050,2991.2,3006.2,96510,60032,3448.4,2821.6,3135,3009.71125399787,09:18:17,0
IF1509,3005.2,13,3005.6,1,3050,3050,2991.2,3005.6,96511,60057,3448.4,2821.6,3135,3009.70971577002,09:18:17,500
IF1509,3005.6,25,3006,2,3050,3050,2991.2,3006,96511,60099,3448.4,2821.6,3135,3009.70698014942,09:18:18,0
IF1509,3006,2,3006.2,3,3050,3050,2991.2,3006.2,96523,60182,3448.4,2821.6,3135,3009.70159183809,09:18:18,500
IF1509,3005,14,3005.6,7,3050,3050,2991.2,3005.6,96561,60247,3448.4,2821.6,3135,3009.69713678689,09:18:19,0
IF1509,3005.6,34,3006,12,3050,3050,2991.2,3005.8,96591,60307,3448.4,2821.6,3135,3009.69294443431,09:18:19,500
IF1509,3005.6,13,3006,2,3050,3050,2991.2,3005.6,96603,60387,3448.4,2821.6,3135,3009.68782685015,09:18:20,0
IF1509,3003.6,1,3005.6,15,3050,3050,2991.2,3005.2,96642,60461,3448.4,2821.6,3135,3009.68209258861,09:18:20,500
IF1509,3004.4,1,3004.6,1,3050,3050,2991.2,3004.8,96634,60502,3448.4,2821.6,3135,3009.67834451754,09:18:21,0
IF1509,3003,5,3003.6,3,3050,3050,2991.2,3003.6,96628,60549,3448.4,2821.6,3135,3009.6739335084,09:18:21,500
